Date,BIL,GVI,IYR,JKD,LQD,MDY,MUB,VFINX,VIGRX,VISVX,VUSTX,^RUT
2016-08-18,87.195556640625,103.36884307861328,70.78661346435547,118.0787353515625,107.34673309326172,267.51788330078125,102.58475494384766,186.4424591064453,55.57429122924805,24.383275985717773,11.231123924255371,1236.8499755859375
2016-08-19,87.17648315429688,103.18596649169922,70.27254486083984,118.2978286743164,107.0259017944336,267.5931091308594,102.49442291259766,186.19375610351562,55.56473922729492,24.35580825805664,11.174727439880371,1236.77001953125
2016-08-22,87.17648315429688,103.34140014648438,70.63239288330078,118.02395629882812,107.39008331298828,267.8470153808594,102.64795684814453,186.09242248535156,55.58384704589844,24.374116897583008,11.263349533081055,1239.739990234375
2016-08-23,87.17648315429688,103.30481719970703,70.78661346435547,118.24305725097656,107.51148986816406,269.173095703125,102.61180877685547,186.46092224121094,55.7271728515625,24.502307891845703,11.271402359008789,1248.5799560546875
2016-08-24,87.195556640625,103.34140014648438,70.44391632080078,117.48531341552734,107.44212341308594,267.8282775878906,102.58475494384766,185.49365234375,55.306739807128906,24.319181442260742,11.247232437133789,1237.25
2016-08-25,87.17648315429688,103.27742004394531,70.70093536376953,117.33011627197266,107.33809661865234,268.19500732421875,102.58475494384766,185.2449188232422,55.21118927001953,24.383275985717773,11.206952095031738,1240.0
2016-08-26,87.17648315429688,103.02137756347656,70.04120635986328,117.23883056640625,106.99991607666016,267.1604919433594,102.50349426269531,184.9593505859375,55.182525634765625,24.291711807250977,11.142498016357422,1238.030029296875
2016-08-29,87.195556640625,103.14937591552734,70.70093536376953,117.76831817626953,107.60684967041016,269.2294921875,102.6388931274414,185.94503784179688,55.373626708984375,24.44736671447754,11.279461860656738,1244.93994140625
2016-08-30,87.195556640625,103.14937591552734,70.58099365234375,117.64049530029297,107.46813201904297,269.15435791015625,102.59374237060547,185.61343383789062,55.19207000732422,24.44736671447754,11.239178657531738,1246.030029296875
2016-08-31,87.195556640625,103.10368347167969,70.71807098388672,117.21142578125,107.42479705810547,268.1103820800781,102.56665802001953,185.20809936523438,55.06785583496094,24.364965438842773,11.278740882873535,1239.9100341796875
2016-09-01,87.195556640625,103.16959381103516,70.59812927246094,117.22969055175781,107.42478942871094,267.9881286621094,102.52323913574219,185.1988983154297,55.1729621887207,24.319181442260742,11.286812782287598,1239.800048828125
2016-09-02,87.21461486816406,103.15131378173828,71.16358947753906,117.80484008789062,107.23351287841797,270.7532043457031,102.3966064453125,185.98190307617188,55.383174896240234,24.5755558013916,11.198006629943848,1251.8299560546875
2016-09-06,87.21461486816406,103.35272216796875,71.66908264160156,118.05132293701172,107.60734558105469,270.16998291015625,102.4870834350586,186.54379272460938,55.61251449584961,24.5755558013916,11.278740882873535,1253.3699951171875
2016-09-07,87.195556640625,103.3709945678711,72.08036041259766,117.8961410522461,107.45951843261719,271.1857604980469,102.4870834350586,186.56227111816406,55.64118194580078,24.71290397644043,11.270662307739258,1261.010009765625
2016-09-08,87.195556640625,103.11466979980469,71.25784301757812,117.61312866210938,106.70320129394531,269.9161376953125,102.35138702392578,186.15687561035156,55.34496307373047,24.676279067993164,11.141488075256348,1258.3599853515625
2016-09-09,87.21461486816406,102.91323852539062,68.42191314697266,115.06602478027344,105.90342712402344,261.96905517578125,102.17047882080078,181.5877227783203,53.91164779663086,23.925457000732422,10.963871002197266,1219.2099609375
2016-09-12,87.17648315429688,102.9681625366211,69.25298309326172,116.48109436035156,105.91211700439453,265.1197204589844,102.08906555175781,184.2726593017578,54.782997131347656,24.181840896606445,10.963871002197266,1235.8699951171875
2016-09-13,87.195556640625,102.7759017944336,67.56513977050781,115.33992004394531,105.5643539428711,260.304443359375,101.88101196289062,181.5988311767578,54.10239791870117,23.71486473083496,10.850838661193848,1212.3199462890625
2016-09-14,87.195556640625,102.89492797851562,67.77076721191406,115.58641052246094,105.63394927978516,259.5708923339844,101.83576965332031,181.50631713867188,54.25577926635742,23.63245964050293,10.858915328979492,1211.5899658203125
2016-09-15,87.195556640625,102.9315414428711,68.07920837402344,116.9284439086914,105.70344543457031,262.2605895996094,101.83576965332031,183.375244140625,54.86927795410156,23.89798927307129,10.818546295166016,1227.02001953125
2016-09-16,87.195556640625,103.00481414794922,68.01065826416016,116.64540100097656,105.82521057128906,260.9604187011719,101.8629150390625,182.68133544921875,54.67755889892578,23.82474136352539,10.899283409118652,1224.780029296875
