Date,BIL,HYG,IYR,JKD,LDVIX,USCI,VEMAX,VIGRX
2016-01-06,87.1001968383789,62.14583969116211,63.655303955078125,105.80867004394531,8.487785339355469,39.4900016784668,23.11615562438965,50.657623291015625
2016-01-07,87.11927032470703,61.74311447143555,62.23549270629883,102.88542938232422,8.048084259033203,39.369998931884766,22.3568058013916,49.40118408203125
2016-01-08,87.11927032470703,61.580509185791016,61.500247955322266,102.0411605834961,7.993122100830078,39.16999816894531,22.312658309936523,48.91573715209961
2016-01-11,87.11927032470703,61.48760223388672,61.74531936645508,102.16824340820312,8.055935859680176,38.70000076293945,21.977127075195312,48.97284698486328
2016-01-12,87.13835144042969,61.54954147338867,61.31429672241211,102.86727905273438,8.244379043579102,38.58000183105469,22.0654239654541,49.42973327636719
2016-01-13,87.11927032470703,60.86808776855469,60.3846549987793,100.21638488769531,7.773271083831787,38.709999084472656,21.8535099029541,47.95436477661133
2016-01-14,87.1001968383789,61.13909912109375,60.300148010253906,101.75064849853516,8.063788414001465,38.75,22.10074234008789,48.706329345703125
2016-01-15,87.1001968383789,60.33370590209961,59.61559295654297,99.42657470703125,7.616236209869385,38.459999084472656,21.341386795043945,47.68783950805664
2016-01-19,87.11927032470703,60.12464141845703,59.793087005615234,99.92588806152344,7.647642612457275,38.709999084472656,21.535640716552734,47.68783950805664
2016-01-20,87.11927032470703,59.72194290161133,58.20420455932617,98.56413269042969,7.702606201171875,38.59000015258789,21.085325241088867,47.33565902709961
2016-01-21,87.13835144042969,60.12464141845703,58.59298324584961,98.64583587646484,7.67119836807251,38.81999969482422,20.94405174255371,47.5736198425293
2016-01-22,87.1001968383789,61.046199798583984,60.21563720703125,100.3979721069336,8.048084259033203,39.20000076293945,21.62394142150879,48.715850830078125
2016-01-25,87.11927032470703,60.442138671875,59.62404251098633,99.02711486816406,7.922455310821533,38.880001068115234,21.500322341918945,48.02099609375
2016-01-26,87.1001968383789,60.98421859741211,60.90019226074219,100.69754791259766,7.922455310821533,39.290000915527344,21.6151065826416,48.55403518676758
2016-01-27,87.11927032470703,60.89131546020508,59.953651428222656,99.83509826660156,7.5298662185668945,39.400001525878906,21.588623046875,47.68783950805664
2016-01-28,87.11927032470703,61.20106506347656,59.55642318725586,99.79877471923828,7.891048431396484,39.16999816894531,21.8535099029541,47.9638786315918
2016-01-29,87.13835144042969,61.40238571166992,60.8494873046875,102.1864013671875,8.189416885375977,39.43000030517578,22.683500289916992,49.04899215698242
2016-02-01,87.1001968383789,61.037391662597656,60.85793685913086,102.63125610351562,8.283638000488281,39.459999084472656,22.551055908203125,49.1536979675293
2016-02-02,87.1001968383789,60.60158920288086,60.21563720703125,100.497802734375,8.095194816589355,39.33000183105469,21.994787216186523,48.239933013916016
2016-02-03,87.11927032470703,60.897308349609375,60.51143264770508,100.95174407958984,7.843937397003174,39.56999969482422,22.0919132232666,48.37317657470703
2016-02-04,87.13835144042969,60.7027702331543,60.57904815673828,101.29672241210938,7.788974761962891,39.43000030517578,22.462764739990234,48.4017333984375
2016-02-05,87.13835144042969,60.235843658447266,59.2183723449707,99.32669830322266,7.207943439483643,39.43000030517578,22.3568058013916,46.96443557739258
2016-02-08,87.11927032470703,59.53542709350586,57.4774169921875,98.21914672851562,7.0273518562316895,39.56999969482422,22.08308219909668,46.069698333740234
2016-02-09,87.13835144042969,59.30971908569336,56.54777526855469,98.32808685302734,6.9566850662231445,39.380001068115234,21.871171951293945,46.069698333740234
2016-02-10,87.11927032470703,59.224124908447266,56.843570709228516,98.30992889404297,7.074462413787842,39.38999938964844,21.897663116455078,46.241031646728516
