Date,BIL,HYG,IYR,JEDAX,VEMAX,VIGRX
2018-10-05,88.9059066772461,76.27070617675781,73.28936004638672,7.003110408782959,30.938846588134766,79.48046875
2018-10-08,88.9059066772461,76.100830078125,74.25951385498047,7.003110408782959,30.87261962890625,79.06803131103516
2018-10-09,88.8962173461914,76.21704864501953,74.41963958740234,6.993980884552002,30.806385040283203,79.10731506347656
2018-10-10,88.9156494140625,75.67162322998047,73.29877471923828,6.98484992980957,30.125164031982422,75.935546875
2018-10-11,88.92536163330078,75.73420715332031,71.30194854736328,6.98484992980957,29.64263343811035,74.69828796386719
2018-10-12,88.92536163330078,76.13658905029297,71.16065979003906,7.003110408782959,30.418468475341797,76.32835388183594
2018-10-15,88.93506622314453,76.08293151855469,71.54682922363281,7.003110408782959,30.15355110168457,75.68025207519531
2018-10-16,88.94480895996094,76.34223175048828,73.1009750366211,7.0213727951049805,30.76854133605957,77.59507751464844
2018-10-17,88.94480895996094,76.19023132324219,72.74304962158203,7.0213727951049805,30.522539138793945,77.4674301147461
2018-10-18,88.94480895996094,75.86833190917969,72.65827941894531,7.003110408782959,29.82240104675293,75.96501922607422
2018-10-19,88.95450592041016,75.91305541992188,73.2140121459961,6.98484992980957,30.002166748046875,75.75880432128906
2018-10-22,88.9739761352539,75.94880676269531,72.25325775146484,6.98484992980957,30.36170196533203,75.71952819824219
2018-10-23,88.9739761352539,75.87728118896484,72.71479797363281,6.975719451904297,29.992704391479492,75.34637451171875
2018-10-24,88.98365783691406,75.5017318725586,73.24225616455078,6.966590404510498,29.197946548461914,72.63615417480469
2018-10-25,88.99340057373047,75.65373229980469,74.14649200439453,6.966590404510498,29.689937591552734,74.3840560913086
2018-10-26,89.00308990478516,75.31394958496094,72.40398406982422,6.966590404510498,29.387174606323242,72.73433685302734
2018-10-29,89.00308990478516,75.242431640625,73.24225616455078,6.948231220245361,28.914100646972656,71.62471771240234
2018-10-30,89.00308990478516,75.4212646484375,74.34429168701172,6.939052581787109,29.339866638183594,72.8325424194336
2018-10-31,89.01283264160156,75.4212646484375,73.57193756103516,6.929874897003174,29.831859588623047,74.05017852783203
2018-11-01,89.03228759765625,75.7672119140625,73.8450927734375,6.948231220245361,30.598234176635742,75.179443359375
2018-11-02,89.03228759765625,75.7222900390625,73.2140121459961,6.957409381866455,30.853694915771484,74.3840560913086
2018-11-05,89.04203033447266,75.78518676757812,74.28778076171875,6.966590404510498,31.01453399658203,74.3153076171875
2018-11-06,89.04203033447266,75.98286437988281,74.6080322265625,6.966590404510498,30.948305130004883,74.83576965332031
2018-11-07,89.0517578125,76.42318725585938,75.54991912841797,6.975767612457275,31.345691680908203,76.74077606201172
2018-11-08,89.06151580810547,76.2344741821289,75.57817077636719,6.966590404510498,30.759078979492188,76.48545837402344
2018-11-09,89.08097076416016,75.80316925048828,75.68180084228516,6.957409381866455,30.314393997192383,75.60167694091797
2018-11-12,89.07124328613281,75.33589172363281,75.59701538085938,6.975767612457275,29.831859588623047,73.60828399658203
2018-11-13,89.08097076416016,75.21009063720703,75.6629638671875,6.929874897003174,30.087316513061523,73.47081756591797
2018-11-14,89.07124328613281,75.06632995605469,75.53108978271484,6.920696258544922,30.248159408569336,72.99947357177734
