Date,BIL,CBFSX,GVI,HYG,IYR,JEDAX,JKD,LDVIX,USCI,VEMAX,VIGRX,VTIAX,^RUT
2020-05-08,91.5270004272461,10.051443099975586,115.05318450927734,77.49797821044922,74.14480590820312,6.840085983276367,163.39031982421875,23.290000915527344,26.209999084472656,29.87810707092285,95.0044174194336,24.11664581298828,1329.6400146484375
2020-05-11,91.53700256347656,10.002123832702637,114.9542007446289,77.14814758300781,73.09815216064453,6.889154434204102,163.24131774902344,23.649999618530273,26.059999465942383,29.91756248474121,95.5824966430664,24.096872329711914,1321.239990234375
2020-05-12,91.53700256347656,10.051443099975586,115.07298278808594,77.05097198486328,69.74095153808594,6.918595314025879,159.9733123779297,23.0,26.139999389648438,29.631505966186523,93.64891815185547,23.839786529541016,1275.5400390625
2020-05-13,91.53700256347656,10.07116985321045,115.06307983398438,76.64283752441406,68.09197235107422,6.879340648651123,157.64895629882812,22.639999389648438,25.790000915527344,29.582183837890625,92.33328247070312,23.661802291870117,1233.25
2020-05-14,91.54700469970703,10.090898513793945,115.22145080566406,76.38045501708984,68.40794372558594,6.830272674560547,159.1488494873047,22.889999389648438,25.81999969482422,29.710418701171875,93.14059448242188,23.562923431396484,1237.550048828125
2020-05-15,91.5270004272461,10.110627174377441,115.2115478515625,76.48734283447266,68.09197235107422,6.898967266082764,159.58592224121094,23.270000457763672,26.100000381469727,29.513137817382812,93.88811492919922,23.543148040771484,1256.989990234375
2020-05-18,91.5270004272461,10.130356788635254,115.25112915039062,77.83809661865234,72.06137084960938,6.977476596832275,165.3968048095703,23.56999969482422,26.459999084472656,30.154296875,96.19047546386719,24.29463005065918,1333.68994140625
2020-05-19,91.5270004272461,10.199403762817383,115.48867797851562,77.93527221679688,71.25170135498047,7.026544570922852,163.3605194091797,23.68000030517578,26.5,30.13456916809082,95.76189422607422,24.146312713623047,1307.719970703125
2020-05-20,91.5270004272461,10.258588790893555,115.52828216552734,78.76126861572266,71.94287872314453,7.124680995941162,165.6352081298828,24.40999984741211,26.68000030517578,30.529130935668945,97.51606750488281,24.56160545349121,1346.9300537109375
2020-05-21,91.53700256347656,10.278314590454102,115.59756469726562,78.74183654785156,71.84414672851562,7.183562755584717,164.70147705078125,23.979999542236328,26.34000015258789,30.36144256591797,96.6788558959961,24.344070434570312,1347.56005859375
2020-05-22,91.5270004272461,10.288179397583008,115.61736297607422,78.93618774414062,72.8216781616211,7.163935661315918,164.74122619628906,24.219999313354492,26.34000015258789,29.690689086914062,97.16722869873047,24.136425018310547,1355.530029296875
2020-05-26,91.53700256347656,10.298043251037598,115.7955093383789,79.52896881103516,75.47782135009766,7.213004112243652,167.69137573242188,23.799999237060547,26.549999237060547,30.233211517333984,97.36656951904297,24.79891586303711,1393.0699462890625
2020-05-27,91.5270004272461,10.303971290588379,115.76583099365234,79.69416809082031,76.9293212890625,7.212018013000488,170.47264099121094,23.729999542236328,26.350000381469727,30.450220108032227,98.10411834716797,25.075777053833008,1436.3599853515625
2020-05-28,91.5270004272461,10.323729515075684,115.7757339477539,79.77189636230469,77.24528503417969,7.2021660804748535,170.47264099121094,23.850000381469727,26.420000076293945,30.252939224243164,98.22372436523438,25.18454360961914,1400.6700439453125
2020-05-29,91.5270004272461,10.35336685180664,116.03307342529297,80.09257507324219,76.44548034667969,7.1923136711120605,169.9859161376953,24.450000762939453,26.639999389648438,30.706682205200195,99.12073516845703,25.253761291503906,1394.0400390625
2020-06-01,91.53700256347656,10.35336685180664,115.993408203125,80.69841003417969,78.21295166015625,7.2218708992004395,171.07855224609375,24.56999969482422,26.770000457763672,31.25906753540039,99.75862121582031,25.64927864074707,1405.3699951171875
