Date,BIL,BNDX,CBFSX,GVI,HYG,ILTB,IYR,JEDAX,JKD,LDVIX,MDY,MUB,USCI,VEMAX,VIGRX,VISVX,VTIAX,^RUT
2016-03-17,87.11927032470703,48.51891326904297,8.121562004089355,101.09052276611328,64.3156509399414,51.38108825683594,65.57376861572266,6.427818775177002,107.7242431640625,8.181564331054688,243.13478088378906,99.50617980957031,41.54999923706055,24.94988441467285,51.428619384765625,22.147897720336914,21.199132919311523,1091.25
2016-03-18,87.11927032470703,48.61730194091797,8.154511451721191,101.20866394042969,64.46431732177734,51.74839401245117,65.32022094726562,6.460407257080078,108.35063934326172,8.173712730407715,244.31634521484375,99.54207611083984,41.34000015258789,25.250591278076172,51.65483474731445,22.26731300354004,21.21669578552246,1101.6700439453125
2016-03-21,87.13835144042969,48.61730194091797,8.13803482055664,101.12689971923828,64.3938980102539,51.631507873535156,64.89765930175781,6.468552589416504,108.45049285888672,8.252230644226074,244.43861389160156,99.55996704101562,41.310001373291016,25.330190658569336,51.750282287597656,22.24894142150879,21.181556701660156,1098.5799560546875
2016-03-22,87.13835144042969,48.67098617553711,8.13803482055664,101.06327819824219,64.22178649902344,51.51464080810547,64.91458129882812,6.460407257080078,108.42327117919922,8.29149055480957,244.41981506347656,99.57788848876953,41.45000076293945,25.285972595214844,51.77891159057617,22.23975944519043,21.155202865600586,1097.3399658203125
2016-03-23,87.11927032470703,48.66203689575195,8.179221153259277,101.25413513183594,63.924503326416016,51.89029312133789,64.45703887939453,6.444110870361328,107.73294830322266,8.220823287963867,241.49407958984375,99.6764907836914,40.93000030517578,24.93219757080078,51.435302734375,21.890684127807617,20.93556785583496,1075.699951171875
2016-03-24,87.13835144042969,48.7157096862793,8.154511451721191,101.2177963256836,63.64286804199219,51.87361145019531,64.50835418701172,6.427818775177002,107.41378021240234,8.244379043579102,241.69163513183594,99.55101776123047,40.709999084472656,24.817218780517578,51.45439529418945,21.945796966552734,20.786216735839844,1079.5400390625
2016-03-28,87.13835144042969,48.635189056396484,8.170984268188477,101.2177963256836,63.3533935546875,51.97377014160156,65.0043716430664,6.427818775177002,107.26786041259766,8.189416885375977,242.60411071777344,99.66752624511719,40.790000915527344,24.834911346435547,51.483028411865234,21.973356246948242,20.88285255432129,1080.22998046875
2016-03-29,87.13835144042969,48.814109802246094,8.1998872756958,101.59046936035156,63.59592819213867,52.374473571777344,66.29571533203125,6.42781925201416,108.27098083496094,8.440673828125,247.0915985107422,99.80197143554688,40.790000915527344,24.976421356201172,52.12251663208008,22.395923614501953,21.11127471923828,1109.0799560546875
2016-03-30,87.13835144042969,48.82304382324219,8.191628456115723,101.69950866699219,63.82282638549805,52.15743637084961,66.193115234375,6.4523515701293945,108.8545913696289,8.479931831359863,247.03512573242188,99.9095230102539,40.459999084472656,25.36557388305664,52.36112594604492,22.41429901123047,21.2957706451416,1110.43994140625
2016-03-31,87.13835144042969,48.78726577758789,8.22465991973877,101.85401916503906,63.908851623535156,52.29932403564453,66.58648681640625,6.46870756149292,108.5992660522461,8.472081184387207,247.15745544433594,100.07087707519531,40.41999816894531,25.418636322021484,52.303863525390625,22.441856384277344,21.19034194946289,1114.030029296875
2016-04-01,87.13835144042969,48.76577377319336,8.22465991973877,101.7894058227539,63.95522689819336,52.47566223144531,66.6292724609375,6.46870756149292,109.27406311035156,8.621264457702637,248.5403594970703,100.00082397460938,40.2599983215332,25.37441635131836,52.742897033691406,22.469409942626953,20.988277435302734,1117.6800537109375
2016-04-04,87.13835144042969,48.7568244934082,8.232918739318848,101.75297546386719,63.79804611206055,52.54267120361328,66.5351791381836,6.46870756149292,109.0278549194336,8.550599098205566,245.94386291503906,100.1714096069336,39.91999816894531,25.21521759033203,52.61882781982422,22.23975944519043,20.93556785583496,1108.5400390625
2016-04-05,87.15740966796875,48.864288330078125,8.257691383361816,101.85311126708984,63.562255859375,52.877655029296875,66.15890502929688,6.4523515701293945,108.18891906738281,8.432822227478027,243.45082092285156,100.28812408447266,39.75,24.79953384399414,52.10342788696289,21.991729736328125,20.557796478271484,1095.8499755859375
2016-04-06,87.15740966796875,48.82846450805664,8.249429702758789,101.88953399658203,64.09671020507812,52.693424224853516,66.3213882446289,6.46870756149292,109.25581359863281,8.65267276763916,245.8874053955078,100.34196472167969,39.83000183105469,24.852598190307617,52.800174713134766,22.157079696655273,20.786216735839844,1108.81005859375
2016-04-07,87.13835144042969,48.84636688232422,8.282464027404785,102.03514862060547,63.78232955932617,52.73529052734375,65.96220397949219,6.4523515701293945,107.98826599121094,8.456377029418945,242.6793670654297,100.68315124511719,39.83000183105469,24.578426361083984,52.16067886352539,21.881500244140625,20.549007415771484,1092.7900390625
2016-04-08,87.15740966796875,48.85531234741211,8.265944480895996,102.06248474121094,64.07313537597656,52.93629455566406,66.3384780883789,6.46870756149292,108.37128448486328,8.393563270568848,244.19403076171875,100.7010498046875,40.33000183105469,24.91451072692871,52.2370491027832,22.037660598754883,20.909212112426758,1097.31005859375
2016-04-11,87.13835144042969,48.82846450805664,8.265944480895996,102.04428100585938,64.15959167480469,52.78553771972656,66.25296783447266,6.48506498336792,108.4533462524414,8.330748558044434,243.75186157226562,100.68315124511719,40.380001068115234,25.17983627319336,51.99842834472656,22.046846389770508,20.9707088470459,1094.3399658203125
