Date,BIL,IYR,JKD,MUB,VIGRX,VISVX,^RUT
2010-09-09,87.43965148925781,35.8998908996582,50.70805740356445,81.39749145507812,24.073759078979492,11.112894058227539,634.6199951171875
2010-09-10,87.43965148925781,36.04258346557617,50.87688064575195,81.36688995361328,24.198583602905273,11.145551681518555,636.4600219726562
2010-09-13,87.43965148925781,36.60660934448242,51.4395751953125,81.32102966308594,24.483901977539062,11.382344245910645,652.280029296875
2010-09-14,87.458740234375,36.497867584228516,51.36723709106445,81.32102966308594,24.51064682006836,11.341521263122559,649.22998046875
2010-09-15,87.458740234375,36.78327178955078,51.57624435424805,81.34392547607422,24.635480880737305,11.390510559082031,652.510009765625
2010-09-16,87.458740234375,36.586212158203125,51.487815856933594,81.30572509765625,24.68006706237793,11.308858871459961,647.8099975585938
2010-09-17,87.43965148925781,36.6949462890625,51.40741729736328,81.27519226074219,24.74247169494629,11.357847213745117,651.4400024414062
2010-09-20,87.43965148925781,37.51717758178711,52.195213317871094,81.27519226074219,25.099123001098633,11.619136810302734,669.97998046875
2010-09-21,87.43965148925781,36.92598342895508,52.17110061645508,81.32102966308594,25.06345558166504,11.52115535736084,664.6599731445312
2010-09-22,87.43965148925781,36.545440673828125,51.865631103515625,81.51973724365234,24.99212646484375,11.398676872253418,656.7100219726562
2010-09-23,87.43965148925781,35.725650787353516,51.36723709106445,81.60391998291016,24.871349334716797,11.251697540283203,648.8400268554688
2010-09-24,87.458740234375,36.6989860534668,52.38603591918945,81.56562805175781,25.408138275146484,11.59463882446289,671.010009765625
2010-09-27,87.458740234375,36.33570861816406,52.321388244628906,81.64970397949219,25.30078125,11.545649528503418,668.2899780273438
2010-09-28,87.43965148925781,36.431663513183594,52.36178207397461,81.68794250488281,25.4260311126709,11.659961700439453,675.4299926757812
2010-09-29,87.43965148925781,36.16433334350586,52.22444152832031,81.60391998291016,25.399194717407227,11.676292419433594,677.6400146484375
2010-09-30,87.43965148925781,36.24658966064453,52.11133575439453,81.61913299560547,25.30972671508789,11.676292419433594,676.1400146484375
2010-10-01,87.43965148925781,36.424800872802734,52.22444152832031,81.55168151855469,25.372352600097656,11.717117309570312,679.2899780273438
2010-10-04,87.458740234375,36.733253479003906,51.860897064208984,81.3370361328125,25.13974380493164,11.578312873840332,669.4500122070312
2010-10-05,87.43965148925781,37.213069915771484,52.886959075927734,81.32171630859375,25.658639907836914,11.872260093688965,689.3499755859375
2010-10-06,87.43965148925781,37.103397369384766,52.83846664428711,81.4366683959961,25.59601402282715,11.847763061523438,685.3300170898438
2010-10-07,87.43965148925781,37.185646057128906,52.77384567260742,81.57469940185547,25.560226440429688,11.815103530883789,684.22998046875
2010-10-08,87.43965148925781,37.23362731933594,53.1051025390625,81.61300659179688,25.76600456237793,11.962078094482422,693.8200073242188
2010-10-11,87.43965148925781,37.17880630493164,53.056617736816406,81.6820297241211,25.76600456237793,11.953911781311035,693.47998046875
