Date,BIL,CBFSX,GVI,HYG,ILTB,IYR,LDVIX,MUB,VIGRX
2018-11-12,89.07124328613281,8.710421562194824,102.14806365966797,75.33589172363281,53.43299102783203,75.59701538085938,15.65134334564209,101.93795776367188,73.60828399658203
2018-11-13,89.08097076416016,8.691791534423828,102.15766143798828,75.21009063720703,53.22895431518555,75.6629638671875,15.65134334564209,101.94749450683594,73.47081756591797
2018-11-14,89.07124328613281,8.67315673828125,102.17680358886719,75.06632995605469,53.24749755859375,75.53108978271484,15.501748085021973,102.08086395263672,72.99947357177734
2018-11-15,89.1004409790039,8.645211219787598,102.18636322021484,75.04834747314453,53.10837936401367,75.06013488769531,15.857034683227539,102.14754486083984,73.93234252929688
2018-11-16,89.11016845703125,8.654524803161621,102.34899139404297,74.82371520996094,53.38663101196289,75.96435546875,15.782238006591797,102.2713851928711,73.8537826538086
2018-11-19,89.1004409790039,8.654524803161621,102.43510437011719,74.59010314941406,53.23822784423828,75.96435546875,14.959467887878418,102.28089904785156,71.77201080322266
2018-11-20,89.11993408203125,8.635895729064941,102.45420837402344,74.35647583007812,53.24749755859375,75.1543197631836,14.716376304626465,102.40472412109375,70.60346984863281
2018-11-21,89.1393814086914,8.645211219787598,102.45420837402344,74.73385620117188,53.284603118896484,75.2579345703125,14.9127197265625,102.38569641113281,71.05518341064453
2018-11-23,89.1393814086914,8.663841247558594,102.52119445800781,74.32051086425781,53.31242370605469,75.00362396240234,14.77247428894043,102.48092651367188,70.5052719116211
2018-11-26,89.14911651611328,8.654524803161621,102.4446792602539,74.67095947265625,53.19184112548828,75.26734924316406,15.202559471130371,102.44285583496094,71.76219177246094
2018-11-27,89.14911651611328,8.645211219787598,102.39684295654297,74.63502502441406,53.27532958984375,75.5028305053711,15.239956855773926,102.490478515625,71.88984680175781
2018-11-28,89.15885925292969,8.634928703308105,102.51163482666016,75.25505065917969,53.24749755859375,76.17158508300781,15.969231605529785,102.60478973388672,74.01091003417969
2018-11-29,89.16858673095703,8.64427375793457,102.58818054199219,75.27300262451172,53.20111846923828,76.27519989013672,15.894434928894043,102.70004272460938,73.93234252929688
2018-11-30,89.17832946777344,8.64427375793457,102.57860565185547,75.1202392578125,53.31242370605469,77.0287094116211,16.10947608947754,102.91915893554688,74.5313491821289
2018-12-03,89.17539978027344,8.672311782836914,102.67255401611328,75.64017486572266,53.479957580566406,77.38663482666016,16.41801643371582,102.96782684326172,75.72935485839844
2018-12-04,89.18514251708984,8.690999984741211,102.75880432128906,75.1707992553711,53.96393585205078,76.19041442871094,15.660693168640137,103.33059692382812,72.97985076904297
2018-12-06,89.20465850830078,8.681656837463379,102.82592010498047,74.90902709960938,54.08492660522461,78.10247802734375,15.838336944580078,103.52151489257812,73.19586944580078
