Date,JKD,MDY,VIGRX,VISVX,^RUT
2014-08-04,98.5035171508789,229.35064697265625,47.00630569458008,21.226091384887695,1124.8199462890625
2014-08-05,97.61193084716797,228.2596435546875,46.61412048339844,21.146987915039062,1121.56005859375
2014-08-06,97.51576232910156,228.54385375976562,46.632789611816406,21.19093132019043,1125.550048828125
2014-08-07,96.95635223388672,227.6820068359375,46.399356842041016,21.12061882019043,1119.760009765625
2014-08-08,97.95283508300781,230.0749969482422,46.92226791381836,21.33156394958496,1131.3499755859375
2014-08-11,98.26752471923828,231.09271240234375,47.137027740478516,21.463396072387695,1141.9300537109375
2014-08-12,98.18010711669922,230.27667236328125,46.98763656616211,21.384294509887695,1133.030029296875
2014-08-13,98.89688873291016,232.2387237548828,47.37047576904297,21.55129623413086,1141.780029296875
2014-08-14,99.33393859863281,233.4856719970703,47.585235595703125,21.639184951782227,1143.3399658203125
2014-08-15,99.36017608642578,232.9447479248047,47.70663833618164,21.621606826782227,1141.6500244140625
2014-08-18,100.19056701660156,235.73194885253906,48.16419219970703,21.876501083374023,1158.4000244140625
2014-08-19,100.5314712524414,237.1439208984375,48.472328186035156,21.97317886352539,1162.469970703125
2014-08-20,100.78496551513672,237.7214813232422,48.603065490722656,21.96438980102539,1157.510009765625
2014-08-21,101.14335632324219,238.11573791503906,48.63107681274414,22.034700393676758,1160.030029296875
2014-08-22,100.82868194580078,237.90493774414062,48.64041519165039,22.034700393676758,1160.3399658203125
2014-08-25,101.34439849853516,238.73927307128906,48.855186462402344,22.113801956176758,1165.219970703125
2014-08-26,101.32689666748047,239.5369415283203,48.92987823486328,22.201696395874023,1175.1700439453125
2014-08-27,101.14335632324219,239.20681762695312,48.90187454223633,22.192903518676758,1172.7099609375
2014-08-28,101.16956329345703,238.9134521484375,48.80849838256836,22.122596740722656,1165.949951171875
2014-08-29,101.23949432373047,239.97694396972656,48.97657012939453,22.245643615722656,1174.3499755859375
2014-09-02,101.414306640625,240.67379760742188,49.04193115234375,22.333538055419922,1179.469970703125
2014-09-03,101.56293487548828,240.31619262695312,48.87385559082031,22.263225555419922,1172.199951171875
2014-09-04,101.50171661376953,239.63778686523438,48.733787536621094,22.192903518676758,1167.2099609375
2014-09-05,101.9562759399414,240.52711486816406,48.995243072509766,22.272010803222656,1170.1300048828125
2014-09-08,101.89507293701172,240.28866577148438,48.88319396972656,22.245643615722656,1172.31005859375
2014-09-09,101.49298858642578,238.36329650878906,48.528358459472656,22.02591323852539,1158.5
2014-09-10,101.88634490966797,238.70252990722656,48.78981018066406,22.08743667602539,1164.989990234375
2014-09-11,102.1310806274414,239.8394775390625,48.79914855957031,22.201696395874023,1172.3399658203125
2014-09-12,101.63284301757812,237.54727172851562,48.45364761352539,21.999544143676758,1160.6099853515625
2014-09-15,101.72026824951172,236.60292053222656,48.210872650146484,21.858919143676758,1146.52001953125
2014-09-16,102.40206909179688,237.9232635498047,48.603065490722656,21.95560073852539,1150.969970703125
2014-09-17,102.64682006835938,237.7032012939453,48.668426513671875,21.97317886352539,1153.8900146484375
2014-09-18,103.22373962402344,238.5283660888672,48.89253616333008,22.02591323852539,1159.27001953125
2014-09-19,103.18002319335938,237.06744384765625,48.78047180175781,21.858919143676758,1146.9200439453125
2014-09-22,102.49821472167969,233.8515167236328,48.29490661621094,21.56008529663086,1129.3599853515625
2014-09-23,101.73774719238281,231.97706604003906,48.11421203613281,21.357925415039062,1118.719970703125
2014-09-24,102.59245300292969,233.16238403320312,48.56362533569336,21.45460319519043,1128.31005859375
2014-09-25,101.27481079101562,229.89134216308594,47.71162414550781,21.164560317993164,1110.239990234375
2014-09-26,101.80188751220703,231.69224548339844,48.26402282714844,21.313976287841797,1119.3299560546875
2014-09-29,101.49442291259766,231.1317901611328,48.17039489746094,21.226091384887695,1117.9100341796875
2014-09-30,101.18697357177734,229.08279418945312,48.0393180847168,20.9887752532959,1101.6800537109375
2014-10-01,100.26459503173828,226.00469970703125,47.346492767333984,20.716310501098633,1085.4100341796875
2014-10-02,100.10652160644531,226.5100860595703,47.383934020996094,20.8129940032959,1096.3800048828125
2014-10-03,101.45927429199219,228.0169219970703,47.89888000488281,20.979991912841797,1104.739990234375
2014-10-06,101.29236602783203,227.38296508789062,47.786529541015625,20.88330841064453,1094.6500244140625
2014-10-07,99.86053466796875,224.05677795410156,47.08433532714844,20.56689453125,1076.31005859375
2014-10-08,101.5295639038086,227.31863403320312,47.90823745727539,20.8920955657959,1097.1199951171875
2014-10-09,99.6760482788086,221.92507934570312,46.9532585144043,20.391109466552734,1067.989990234375
2014-10-10,99.11385345458984,218.0200653076172,46.20425033569336,20.10984992980957,1053.3199462890625
2014-10-13,97.45362091064453,215.35545349121094,45.342899322509766,19.94285774230957,1049.300048828125
2014-10-14,97.57661437988281,217.35848999023438,45.45524978637695,20.136219024658203,1061.5999755859375
2014-10-15,96.69815826416016,217.14715576171875,45.3148078918457,20.136219024658203,1072.449951171875
2014-10-16,96.82112121582031,219.47186279296875,45.38970947265625,20.35594940185547,1086.1099853515625
2014-10-17,97.97189331054688,221.0797576904297,45.95146179199219,20.44384002685547,1082.3299560546875
2014-10-20,98.84153747558594,223.34007263183594,46.51322555541992,20.637210845947266,1094.969970703125
2014-10-21,100.44027709960938,228.5682373046875,47.56183624267578,21.076669692993164,1112.8499755859375
2014-10-22,99.91321563720703,226.17930603027344,47.12179183959961,20.8569393157959,1096.8699951171875
2014-10-23,101.0464096069336,229.5238494873047,47.86143112182617,21.173355102539062,1116.489990234375
2014-10-24,102.0390396118164,230.4058837890625,48.13294219970703,21.234878540039062,1118.8199462890625
2014-10-27,102.12688446044922,230.1486358642578,48.05805206298828,21.19972038269043,1117.47998046875
2014-10-28,103.11075592041016,234.072021484375,48.69469451904297,21.656763076782227,1149.449951171875
2014-10-29,103.18980407714844,233.80557250976562,48.535526275634766,21.621606826782227,1146.3699951171875
2014-10-30,103.48847198486328,234.476318359375,48.89130783081055,21.709491729736328,1155.77001953125
2014-10-31,104.88516998291016,237.16851806640625,49.4998779296875,22.02591323852539,1173.510009765625
2014-11-03,105.07842254638672,237.62786865234375,49.50923538208008,22.02591323852539,1170.199951171875
2014-11-04,105.23655700683594,236.6171875,49.27518081665039,21.920438766479492,1165.4200439453125
2014-11-05,106.04470825195312,237.55441284179688,49.4343376159668,22.02591323852539,1167.0699462890625
2014-11-06,106.3521499633789,239.21749877929688,49.677764892578125,22.122596740722656,1171.8599853515625
2014-11-07,106.3609619140625,239.3552703857422,49.65903854370117,22.157751083374023,1173.3199462890625
2014-11-10,106.96705627441406,240.0536651611328,49.808837890625,22.219274520874023,1179.5699462890625
2014-11-11,106.93193054199219,240.12710571289062,49.88374328613281,22.201696395874023,1179.9599609375
2014-11-12,106.98464965820312,240.60487365722656,49.94926834106445,22.29837989807129,1186.469970703125
2014-11-13,107.0724868774414,239.52984619140625,49.9680061340332,22.166542053222656,1175.4200439453125
2014-11-14,106.84407806396484,239.40126037597656,50.02417755126953,22.140174865722656,1173.81005859375
2014-11-17,107.02857208251953,239.01539611816406,49.921199798583984,22.07864761352539,1164.22998046875
2014-11-18,107.66100311279297,240.3016357421875,50.276981353759766,22.184118270874023,1170.280029296875
2014-11-19,107.56441497802734,239.4930877685547,50.173973083496094,22.05228042602539,1157.68994140625
2014-11-20,107.55561065673828,240.66006469726562,50.28633117675781,22.219274520874023,1170.75
2014-11-21,108.1968765258789,241.80857849121094,50.59529495239258,22.272010803222656,1172.4200439453125
2014-11-24,108.25836944580078,243.43490600585938,50.885536193847656,22.447795867919922,1186.93994140625
2014-11-25,108.34619903564453,243.4991912841797,50.857444763183594,22.465377807617188,1186.3299560546875
2014-11-26,108.8117904663086,243.47164916992188,51.035335540771484,22.491744995117188,1190.6199951171875
2014-11-28,109.18073272705078,241.52371215820312,50.96979904174805,22.263225555419922,1173.22998046875
2014-12-01,108.8293685913086,238.4732208251953,50.389312744140625,21.95560073852539,1154.050048828125
2014-12-02,109.41790771484375,239.9342041015625,50.64210510253906,22.140174865722656,1168.449951171875
2014-12-03,109.66385650634766,241.96484375,50.87616729736328,22.36869239807129,1179.010009765625
2014-12-04,109.54088592529297,241.58804321289062,50.82936096191406,22.29837989807129,1173.010009765625
2014-12-05,110.0152359008789,241.95555114746094,50.848079681396484,22.386272430419922,1182.4300537109375
2014-12-08,109.5936050415039,240.2373504638672,50.389312744140625,22.175331115722656,1167.2099609375
2014-12-09,109.36519622802734,241.57888793945312,50.51103591918945,22.36869239807129,1188.06005859375
2014-12-10,108.01242065429688,236.9020538330078,49.6871223449707,21.902856826782227,1161.8599853515625
2014-12-11,108.29351043701172,238.2435302734375,49.902462005615234,22.008333206176758,1166.9599609375
2014-12-12,106.84407806396484,234.95408630371094,49.22836685180664,21.67433738708496,1152.43994140625
2014-12-15,106.09741973876953,233.28184509277344,48.90067672729492,21.498554229736328,1140.300048828125
2014-12-16,105.192626953125,232.78565979003906,48.34828567504883,21.45460319519043,1139.3699951171875
2014-12-17,106.94071197509766,238.1240692138672,49.4062614440918,21.981966018676758,1174.8399658203125
2014-12-18,109.5672378540039,242.2404327392578,50.53911209106445,22.333538055419922,1192.1600341796875
2014-12-19,109.63749694824219,242.9176483154297,50.59529495239258,22.06985855102539,1195.9599609375
2014-12-22,110.44569396972656,243.9139862060547,50.92413330078125,22.5487060546875,1201.8599853515625
2014-12-23,110.59503936767578,244.77207946777344,50.88656234741211,22.66484260559082,1202.43994140625
2014-12-24,110.69743347167969,245.31631469726562,50.91474533081055,22.700576782226562,1206.780029296875
2014-12-26,110.72393035888672,245.93441772460938,51.177825927734375,22.807785034179688,1215.2099609375
2014-12-29,110.80342864990234,247.07847595214844,51.25299072265625,22.950719833374023,1219.1099853515625
2014-12-30,110.28240203857422,246.0821533203125,50.94293212890625,22.861387252807617,1213.050048828125
2014-12-31,109.08147430419922,243.5357666015625,50.4637565612793,22.638044357299805,1204.699951171875
2015-01-02,108.7547607421875,243.1482391357422,50.42616271972656,22.57550811767578,1198.800048828125
2015-01-05,107.30657958984375,239.55010986328125,49.53359603881836,22.164554595947266,1181.3499755859375
2015-01-06,106.33524322509766,236.74545288085938,49.063812255859375,21.878681182861328,1161.31005859375
2015-01-07,107.95120239257812,239.94680786132812,49.69331741333008,22.08414649963379,1175.969970703125
2015-01-08,109.85857391357422,243.6648406982422,50.54832077026367,22.441495895385742,1196.1300048828125
2015-01-09,108.86072540283203,241.60755920410156,50.18189239501953,22.20922088623047,1185.6800537109375
2015-01-12,108.04833221435547,240.31594848632812,49.73089599609375,22.066280364990234,1180.0899658203125
2015-01-13,107.71279907226562,240.20518493652344,49.68391799926758,22.057350158691406,1180.6400146484375
2015-01-14,107.00634002685547,239.21804809570312,49.44903564453125,21.968013763427734,1177.06005859375
2015-01-15,106.29107666015625,236.56094360351562,48.87590408325195,21.70000648498535,1154.7099609375
2015-01-16,107.57149505615234,239.8546142578125,49.514808654785156,22.012678146362305,1176.6500244140625
2015-01-20,107.5273208618164,239.40255737304688,49.70271301269531,21.878681182861328,1170.25
2015-01-21,108.02183532714844,240.84173583984375,49.96579360961914,21.950143814086914,1166.25
2015-01-22,109.76142120361328,245.33482360839844,50.7550163269043,22.38789939880371,1190.3699951171875
2015-01-23,108.8077392578125,244.08001708984375,50.66105651855469,22.280689239501953,1188.9300537109375
2015-01-26,108.81656646728516,246.96780395507812,50.858375549316406,22.504037857055664,1200.739990234375
2015-01-27,106.92687225341797,245.29783630371094,50.2288703918457,22.352163314819336,1194.6600341796875
2015-01-28,105.31976318359375,242.3087158203125,49.73089599609375,22.030548095703125,1175.1199951171875
2015-01-29,106.43238067626953,244.11695861816406,50.21007537841797,22.227092742919922,1190.1800537109375
2015-01-30,104.36605834960938,240.86024475097656,49.712120056152344,21.887611389160156,1165.3900146484375
2015-02-02,105.84075164794922,242.69618225097656,50.1912841796875,22.128820419311523,1175.510009765625
2015-02-03,107.15645599365234,247.1522979736328,50.8395881652832,22.584442138671875,1196.989990234375
2015-02-04,106.8738784790039,246.13748168945312,50.66105651855469,22.46830177307129,1191.43994140625
2015-02-05,107.86287689208984,248.70230102539062,51.206016540527344,22.74524688720703,1208.7099609375
2015-02-06,107.59797668457031,247.77044677734375,50.91474533081055,22.691646575927734,1205.4599609375
2015-02-09,106.9621810913086,246.4511260986328,50.698646545410156,22.557636260986328,1195.8299560546875
2015-02-10,107.91586303710938,248.51766967773438,51.328147888183594,22.67377471923828,1203.1800537109375
2015-02-11,108.28675079345703,248.3701171875,51.45969009399414,22.646976470947266,1201.550048828125
2015-02-12,108.71944427490234,250.70425415039062,51.96705627441406,22.888187408447266,1216.27001953125
2015-02-13,108.99319458007812,252.32798767089844,52.26771926879883,23.004323959350586,1223.1300048828125
2015-02-17,109.16978454589844,252.28192138671875,52.33348846435547,23.022188186645508,1225.010009765625
2015-02-18,109.45235443115234,253.0660858154297,52.44622802734375,23.093658447265625,1227.949951171875
2015-02-19,109.1432876586914,252.7985382080078,52.521392822265625,23.07579803466797,1227.9100341796875
2015-02-20,110.0086669921875,254.6068572998047,52.887821197509766,23.183006286621094,1231.7900390625
2015-02-23,110.07048034667969,254.62533569335938,52.916019439697266,23.174062728881836,1231.8299560546875
2015-02-24,110.49434661865234,254.9481658935547,52.93479919433594,23.23660659790039,1233.97998046875
2015-02-25,110.33537292480469,254.66217041015625,53.019351959228516,23.227664947509766,1235.0999755859375
2015-02-26,110.19409942626953,253.97943115234375,53.00996780395508,23.227664947509766,1239.1099853515625
2015-02-27,109.92037200927734,252.97381591796875,52.84084701538086,23.13833236694336,1233.3699951171875
2015-03-02,110.53848266601562,254.91131591796875,53.28243637084961,23.299137115478516,1242.6199951171875
2015-03-03,109.8497314453125,253.50888061523438,53.047542572021484,23.183006286621094,1234.760009765625
2015-03-04,109.38172149658203,252.54945373535156,52.84084701538086,23.08473014831543,1230.72998046875
2015-03-05,109.54947662353516,252.927734375,52.916019439697266,23.07579803466797,1234.31005859375
2015-03-06,107.69511413574219,249.76319885253906,52.18314743041992,22.79884910583496,1217.52001953125
2015-03-09,108.43688201904297,250.65809631347656,52.371063232421875,22.861387252807617,1223.5899658203125
2015-03-10,106.6619644165039,247.5028839111328,51.497276306152344,22.566574096679688,1208.469970703125
2015-03-11,106.27342224121094,249.3203582763672,51.33754348754883,22.700576782226562,1215.780029296875
2015-03-12,107.50083923339844,252.06971740722656,52.03282165527344,23.040061950683594,1236.6400146484375
2015-03-13,107.04167175292969,250.5658721923828,51.703983306884766,22.91498374938965,1232.1400146484375
2015-03-16,108.57816314697266,253.5549774169922,52.43683624267578,23.093658447265625,1239.780029296875
2015-03-17,107.93353271484375,254.02552795410156,52.39925003051758,23.14726448059082,1242.22998046875
2015-03-18,109.10796356201172,256.5534362792969,52.991180419921875,23.38847541809082,1252.1400146484375
2015-03-19,108.71060943603516,255.8430938720703,52.9254150390625,23.325937271118164,1254.8599853515625
2015-03-20,109.6996078491211,258.5929870605469,53.38578796386719,23.58501625061035,1266.3699951171875
2015-03-23,109.50533294677734,258.4449462890625,53.179080963134766,23.58501625061035,1264.7099609375
2015-03-24,108.79891204833984,257.3354187011719,52.95392608642578,23.519758224487305,1263.4599609375
2015-03-25,107.1331787109375,252.9527130126953,51.96474838256836,23.135358810424805,1233.8499755859375
