Date,BIL,VGTSX
2013-06-21,87.36717987060547,11.882210731506348
2013-06-24,87.36717987060547,11.669299125671387
2013-06-25,87.36717987060547,11.767566680908203
2013-06-26,87.36717987060547,11.85764217376709
2013-06-27,87.34811401367188,12.013233184814453
2013-06-28,87.34811401367188,12.02142333984375
2013-07-01,87.36717987060547,12.136070251464844
2013-07-02,87.34811401367188,12.070558547973633
2013-07-03,87.36717987060547,12.013233184814453
2013-07-05,87.36717987060547,12.045990943908691
2013-07-08,87.32907104492188,12.086936950683594
2013-07-09,87.32907104492188,12.160638809204102
2013-07-10,87.32907104492188,12.209771156311035
2013-07-11,87.32907104492188,12.537330627441406
2013-07-12,87.32907104492188,12.48000717163086
2013-07-15,87.32907104492188,12.55370807647705
2013-07-16,87.32907104492188,12.55370807647705
2013-07-17,87.32907104492188,12.611032485961914
2013-07-18,87.34811401367188,12.660164833068848
2013-07-19,87.34811401367188,12.6519775390625
2013-07-22,87.34811401367188,12.70930004119873
2013-07-23,87.34811401367188,12.774809837341309
2013-07-24,87.36717987060547,12.717490196228027
2013-07-25,87.32907104492188,12.758432388305664
2013-07-26,87.32907104492188,12.684731483459473
2013-07-29,87.34811401367188,12.578271865844727
2013-07-30,87.32907104492188,12.570087432861328
2013-07-31,87.34811401367188,12.570087432861328
2013-08-01,87.32907104492188,12.692925453186035
2013-08-02,87.34811401367188,12.774809837341309
2013-08-05,87.34811401367188,12.782999992370605
2013-08-06,87.34811401367188,12.725677490234375
2013-08-07,87.32907104492188,12.6519775390625
2013-08-08,87.32907104492188,12.774809837341309
2013-08-09,87.34811401367188,12.799379348754883
2013-08-12,87.34811401367188,12.799379348754883
2013-08-13,87.34811401367188,12.873080253601074
2013-08-14,87.34811401367188,12.873080253601074
2013-08-15,87.34811401367188,12.807565689086914
2013-08-16,87.34811401367188,12.807565689086914
2013-08-19,87.32907104492188,12.70111083984375
2013-08-20,87.34811401367188,12.668352127075195
2013-08-21,87.34811401367188,12.504576683044434
2013-08-22,87.32907104492188,12.619219779968262
2013-08-23,87.34811401367188,12.717490196228027
2013-08-26,87.32907104492188,12.643787384033203
2013-08-27,87.32907104492188,12.447249412536621
2013-08-28,87.32907104492188,12.422686576843262
2013-08-29,87.34811401367188,12.43906307220459
2013-08-30,87.34811401367188,12.365362167358398
2013-09-03,87.34811401367188,12.55370807647705
2013-09-04,87.34811401367188,12.635599136352539
2013-09-05,87.34811401367188,12.6519775390625
2013-09-06,87.34811401367188,12.733867645263672
2013-09-09,87.30999755859375,12.922210693359375
2013-09-10,87.32907104492188,13.061427116394043
2013-09-11,87.32907104492188,13.11875057220459
2013-09-12,87.32907104492188,13.036858558654785
2013-09-13,87.34811401367188,13.077802658081055
2013-09-16,87.32907104492188,13.184261322021484
2013-09-17,87.32907104492188,13.208827018737793
2013-09-18,87.34811401367188,13.511817932128906
2013-09-19,87.34811401367188,13.47087574005127
2013-09-20,87.32907104492188,13.36396312713623
2013-09-23,87.32907104492188,13.36396312713623
2013-09-24,87.32907104492188,13.347513198852539
2013-09-25,87.32907104492188,13.347513198852539
2013-09-26,87.32907104492188,13.380409240722656
2013-09-27,87.32907104492188,13.347513198852539
2013-09-30,87.32907104492188,13.257052421569824
2013-10-01,87.34811401367188,13.331067085266113
2013-10-02,87.34811401367188,13.322842597961426
2013-10-03,87.34811401367188,13.289945602416992
2013-10-04,87.34811401367188,13.306394577026367
2013-10-07,87.34811401367188,13.21593189239502
2013-10-08,87.34811401367188,13.125468254089355
2013-10-09,87.32907104492188,13.166586875915527
2013-10-10,87.30999755859375,13.36396312713623
2013-10-11,87.29094696044922,13.454425811767578
2013-10-14,87.29094696044922,13.487323760986328
2013-10-15,87.29094696044922,13.446202278137207
2013-10-16,87.30999755859375,13.544890403747559
2013-10-17,87.30999755859375,13.684698104858398
2013-10-18,87.32907104492188,13.75871467590332
2013-10-21,87.32907104492188,13.783387184143066
2013-10-22,87.32907104492188,13.906742095947266
2013-10-23,87.32907104492188,13.75871467590332
2013-10-24,87.30999755859375,13.816279411315918
2013-10-25,87.32907104492188,13.791606903076172
2013-10-28,87.32907104492188,13.775161743164062
2013-10-29,87.30999755859375,13.808058738708496
2013-10-30,87.30999755859375,13.775161743164062
2013-10-31,87.30999755859375,13.709368705749512
2013-11-01,87.30999755859375,13.643576622009277
2013-11-04,87.30999755859375,13.684698104858398
2013-11-05,87.30999755859375,13.577787399291992
2013-11-06,87.32907104492188,13.676472663879395
2013-11-07,87.30999755859375,13.487323760986328
2013-11-08,87.30999755859375,13.528444290161133
2013-11-11,87.32907104492188,13.511996269226074
2013-11-12,87.32907104492188,13.47909927368164
2013-11-13,87.32907104492188,13.495545387268066
2013-11-14,87.30999755859375,13.577787399291992
2013-11-15,87.30999755859375,13.692919731140137
2013-11-18,87.30999755859375,13.742265701293945
2013-11-19,87.30999755859375,13.709368705749512
2013-11-20,87.30999755859375,13.618905067443848
2013-11-21,87.32907104492188,13.635353088378906
2013-11-22,87.30999755859375,13.692919731140137
2013-11-25,87.30999755859375,13.651802062988281
2013-11-26,87.30999755859375,13.635353088378906
2013-11-27,87.32907104492188,13.668251991271973
2013-11-29,87.29094696044922,13.725818634033203
2013-12-02,87.30999755859375,13.643576622009277
2013-12-03,87.32907104492188,13.528444290161133
2013-12-04,87.32907104492188,13.462654113769531
2013-12-05,87.32907104492188,13.413308143615723
2013-12-06,87.32907104492188,13.544890403747559
2013-12-09,87.32907104492188,13.577787399291992
2013-12-10,87.30999755859375,13.544890403747559
2013-12-11,87.32907104492188,13.405082702636719
2013-12-12,87.32907104492188,13.322842597961426
2013-12-13,87.32907104492188,13.306394577026367
2013-12-16,87.30999755859375,13.396860122680664
2013-12-17,87.30999755859375,13.3392915725708
2013-12-18,87.32907104492188,13.495545387268066
2013-12-19,87.32907104492188,13.490568161010742
2013-12-20,87.30999755859375,13.556943893432617
2013-12-23,87.30999755859375,13.656499862670898
2013-12-24,87.30999755859375,13.656499862670898
2013-12-26,87.30999755859375,13.714581489562988
2013-12-27,87.32907104492188,13.797545433044434
2013-12-30,87.32907104492188,13.863921165466309
2013-12-31,87.29094696044922,13.897109031677246
2014-01-02,87.29094696044922,13.69798755645752
2014-01-03,87.30999755859375,13.68968677520752
2014-01-06,87.29094696044922,13.673097610473633
2014-01-07,87.30999755859375,13.714581489562988
2014-01-08,87.30999755859375,13.706283569335938
2014-01-09,87.29094696044922,13.68968677520752
2014-01-10,87.30999755859375,13.797545433044434
2014-01-13,87.30999755859375,13.73117446899414
2014-01-14,87.30999755859375,13.805845260620117
2014-01-15,87.30999755859375,13.847331047058105
2014-01-16,87.30999755859375,13.839032173156738
2014-01-17,87.29094696044922,13.797545433044434
2014-01-21,87.30999755859375,13.847331047058105
2014-01-22,87.30999755859375,13.85562801361084
2014-01-23,87.30999755859375,13.756065368652344
2014-01-24,87.29094696044922,13.432489395141602
2014-01-27,87.29094696044922,13.316335678100586
2014-01-28,87.29094696044922,13.4241943359375
2014-01-29,87.30999755859375,13.324631690979004
2014-01-30,87.30999755859375,13.36611557006836
2014-01-31,87.29094696044922,13.233366012573242
2014-02-03,87.29094696044922,13.017651557922363
2014-02-04,87.30999755859375,13.059134483337402
2014-02-05,87.29094696044922,13.084025382995605
2014-02-06,87.29094696044922,13.2997407913208
2014-02-07,87.30999755859375,13.457377433776855
2014-02-10,87.29094696044922,13.41589641571045
2014-02-11,87.29094696044922,13.598424911499023
2014-02-12,87.30999755859375,13.639909744262695
2014-02-13,87.30999755859375,13.664801597595215
2014-02-14,87.30999755859375,13.739469528198242
2014-02-18,87.29094696044922,13.814142227172852
2014-02-19,87.30999755859375,13.756065368652344
2014-02-20,87.30999755859375,13.789253234863281
2014-02-21,87.29094696044922,13.814142227172852
2014-02-24,87.30999755859375,13.905406951904297
2014-02-25,87.30999755859375,13.880515098571777
2014-02-26,87.30999755859375,13.830735206604004
2014-02-27,87.29094696044922,13.888811111450195
2014-02-28,87.30999755859375,13.946891784667969
2014-03-03,87.30999755859375,13.673097610473633
2014-03-04,87.29094696044922,13.913702964782715
2014-03-05,87.30999755859375,13.905406951904297
2014-03-06,87.30999755859375,14.038156509399414
2014-03-07,87.29094696044922,13.955183982849121
2014-03-10,87.29094696044922,13.872218132019043
2014-03-11,87.29094696044922,13.805845260620117
2014-03-12,87.29094696044922,13.747766494750977
2014-03-13,87.29094696044922,13.565238952636719
2014-03-14,87.29094696044922,13.52375602722168
2014-03-17,87.29094696044922,13.664801597595215
2014-03-18,87.29094696044922,13.756065368652344
2014-03-19,87.30999755859375,13.598424911499023
2014-03-20,87.29094696044922,13.565238952636719
2014-03-21,87.30999755859375,13.548643112182617
2014-03-24,87.30999755859375,13.586244583129883
2014-03-25,87.30999755859375,13.711579322814941
2014-03-26,87.29094696044922,13.719935417175293
2014-03-27,87.29094696044922,13.803491592407227
2014-03-28,87.29094696044922,13.912115097045898
2014-03-31,87.29094696044922,14.0040283203125
2014-04-01,87.29094696044922,14.095941543579102
2014-04-02,87.29094696044922,14.112648963928223
2014-04-03,87.30999755859375,14.070871353149414
2014-04-04,87.29094696044922,14.037446975708008
2014-04-07,87.29094696044922,13.987313270568848
2014-04-08,87.29094696044922,14.029094696044922
2014-04-09,87.29094696044922,14.196205139160156
2014-04-10,87.29094696044922,13.978958129882812
2014-04-11,87.29094696044922,13.887048721313477
2014-04-14,87.29094696044922,13.953893661499023
2014-04-15,87.29094696044922,13.878692626953125
2014-04-16,87.29094696044922,14.012380599975586
2014-04-17,87.30999755859375,14.070871353149414
2014-04-21,87.29094696044922,14.079225540161133
2014-04-22,87.27184295654297,14.14607048034668
2014-04-23,87.29094696044922,14.095941543579102
2014-04-24,87.29094696044922,14.112648963928223
2014-04-25,87.29094696044922,14.012380599975586
2014-04-28,87.29094696044922,14.062516212463379
2014-04-29,87.29094696044922,14.14607048034668
2014-04-30,87.29094696044922,14.187850952148438
2014-05-01,87.27184295654297,14.212920188903809
2014-05-02,87.29094696044922,14.221270561218262
2014-05-05,87.29094696044922,14.204564094543457
2014-05-06,87.27184295654297,14.204564094543457
2014-05-07,87.27184295654297,14.221270561218262
2014-05-08,87.27184295654297,14.221270561218262
2014-05-09,87.29094696044922,14.204564094543457
2014-05-12,87.27184295654297,14.296476364135742
2014-05-13,87.29094696044922,14.313183784484863
2014-05-14,87.29094696044922,14.329895973205566
2014-05-15,87.29094696044922,14.263049125671387
2014-05-16,87.29094696044922,14.288118362426758
2014-05-19,87.29094696044922,14.271406173706055
2014-05-20,87.29094696044922,14.187850952148438
2014-05-21,87.27184295654297,14.304832458496094
2014-05-22,87.27184295654297,14.338255882263184
2014-05-23,87.29094696044922,14.388388633728027
2014-05-27,87.27184295654297,14.438519477844238
2014-05-28,87.29094696044922,14.413454055786133
2014-05-29,87.27184295654297,14.480297088623047
2014-05-30,87.29094696044922,14.45522689819336
2014-06-02,87.27184295654297,14.488654136657715
2014-06-03,87.27184295654297,14.480297088623047
2014-06-04,87.27184295654297,14.480297088623047
2014-06-05,87.27184295654297,14.572210311889648
2014-06-06,87.27184295654297,14.647412300109863
2014-06-09,87.29094696044922,14.639054298400879
2014-06-10,87.29094696044922,14.655765533447266
2014-06-11,87.27184295654297,14.605633735656738
2014-06-12,87.29094696044922,14.61398696899414
2014-06-13,87.27184295654297,14.622343063354492
