Date,BIL,IYR,JEDAX,JKD,LDVIX,USCI,VEMAX,VIGRX
2016-05-20,87.15740966796875,65.62866973876953,6.535776615142822,109.26496887207031,7.734013557434082,41.380001068115234,24.136207580566406,51.90298843383789
2016-05-23,87.17648315429688,65.68853759765625,6.527554035186768,109.03695678710938,7.679049491882324,41.029998779296875,24.136207580566406,51.836177825927734
2016-05-24,87.13835144042969,66.4753189086914,6.527554035186768,110.60546112060547,7.95386266708374,40.900001525878906,24.268869400024414,52.65699768066406
2016-05-25,87.15740966796875,66.57793426513672,6.543996810913086,111.1161117553711,8.032381057739258,41.150001525878906,24.543045043945312,52.90516662597656
2016-05-26,87.15740966796875,66.62071990966797,6.543172359466553,110.97021484375,8.063788414001465,41.380001068115234,24.640336990356445,52.97196960449219
2016-05-27,87.17648315429688,66.9114761352539,6.551422119140625,111.34410095214844,8.142305374145508,41.619998931884766,24.773000717163086,53.21058654785156
2016-05-31,87.17648315429688,66.9200439453125,6.543172359466553,111.26203918457031,8.189416885375977,41.529998779296875,24.755311965942383,53.17241287231445
2016-06-01,87.17648315429688,66.96280670166016,6.551422119140625,111.462646484375,8.15800952911377,41.68000030517578,24.87028694152832,53.22968292236328
2016-06-02,87.15740966796875,67.32197570800781,6.567924976348877,111.75447082519531,8.142305374145508,42.0,24.94988441467285,53.41102600097656
2016-06-03,87.17648315429688,67.52723693847656,6.600928783416748,111.4079360961914,8.048084259033203,42.59000015258789,25.21521759033203,53.26785659790039
2016-06-06,87.195556640625,67.10816955566406,6.625680923461914,112.11009979248047,8.055935859680176,42.900001525878906,25.462862014770508,53.430110931396484
2016-06-07,87.195556640625,67.5186767578125,6.650434970855713,112.18304443359375,8.000972747802734,42.959999084472656,25.77241325378418,53.458736419677734
2016-06-08,87.195556640625,67.87786102294922,6.666939735412598,112.52958679199219,8.055935859680176,43.7599983215332,25.98467445373535,53.64009475708008
2016-06-09,87.15740966796875,67.9804916381836,6.658688545227051,112.31075286865234,8.032381057739258,43.4900016784668,25.73703384399414,53.573280334472656
2016-06-10,87.15740966796875,67.64695739746094,6.650434970855713,111.462646484375,7.883196830749512,43.5,25.24175453186035,52.98152160644531
2016-06-13,87.15740966796875,67.59564208984375,6.633934020996094,110.37748718261719,7.788974761962891,43.33000183105469,24.864288330078125,52.644657135009766
2016-06-14,87.15740966796875,67.2279052734375,6.600928783416748,110.10389709472656,7.8282341957092285,43.279998779296875,24.739660263061523,52.625518798828125
2016-06-15,87.15740966796875,67.84365844726562,6.6091814041137695,109.89418029785156,7.773271083831787,43.18000030517578,24.944412231445312,52.54895782470703
2016-06-16,87.17648315429688,68.18572998046875,6.6091814041137695,110.39570617675781,7.7968268394470215,42.959999084472656,24.819780349731445,52.63508605957031
2016-06-17,87.15740966796875,68.0831069946289,6.617431163787842,110.31365203857422,7.616236209869385,43.40999984741211,24.962217330932617,52.30970764160156
2016-06-20,87.17648315429688,68.2114028930664,6.642185688018799,110.7604751586914,7.67119836807251,43.130001068115234,25.300504684448242,52.65422439575195
2016-06-21,87.17648315429688,68.49185943603516,6.642185688018799,111.22770690917969,7.749716281890869,42.79999923706055,25.478553771972656,52.721214294433594
2016-06-22,87.17648315429688,68.45735168457031,6.658688545227051,111.09030151367188,7.702606201171875,42.630001068115234,25.612085342407227,52.60637283325195
2016-06-23,87.17648315429688,68.9146957397461,6.683440685272217,112.0522232055664,7.867493629455566,42.84000015258789,25.968185424804688,53.2667121887207
2016-06-24,87.15740966796875,68.07764434814453,6.658688545227051,109.13893127441406,7.372831344604492,42.150001525878906,24.92660903930664,51.35270309448242
2016-06-27,87.15740966796875,67.94821166992188,6.658688545227051,106.92188262939453,7.129424571990967,42.349998474121094,24.61502456665039,50.42441177368164
2016-06-28,87.15740966796875,69.42382049560547,6.693436145782471,108.90074920654297,7.372831344604492,42.81999969482422,25.19367790222168,51.419700622558594
2016-06-29,87.15740966796875,70.31266784667969,6.751351356506348,110.76964569091797,7.569125652313232,43.15999984741211,25.683307647705078,52.271419525146484
2016-06-30,87.15740966796875,71.09794616699219,6.759626388549805,112.4645004272461,7.67119836807251,43.189998626708984,26.012691497802734,52.81690216064453
2016-07-01,87.195556640625,71.0461654663086,6.80099630355835,112.59275817871094,7.734013557434082,43.52000045776367,26.119522094726562,53.03702163696289
2016-07-05,87.195556640625,71.5898208618164,6.825815200805664,111.8689956665039,7.694754123687744,43.02000045776367,25.825746536254883,52.78820037841797
2016-07-06,87.17648315429688,71.3309555053711,6.825815200805664,112.41869354248047,7.781123161315918,42.91999816894531,25.71001625061035,53.06573486328125
2016-07-07,87.195556640625,70.70099639892578,6.8340911865234375,112.51029968261719,7.7968268394470215,42.22999954223633,25.70111083984375,53.15186309814453
2016-07-08,87.17648315429688,71.74515533447266,6.867183685302734,113.94863891601562,7.961714744567871,42.66999816894531,26.057201385498047,53.98445129394531
2016-07-11,87.195556640625,72.2629165649414,6.900279521942139,114.28758239746094,8.032381057739258,42.5099983215332,26.35098648071289,54.185420989990234
2016-07-12,87.15740966796875,72.34920501708984,6.900279521942139,115.02964782714844,8.095194816589355,42.81999969482422,26.680370330810547,54.49166488647461
2016-07-13,87.17648315429688,72.65125274658203,6.908554553985596,115.17625427246094,8.071639060974121,43.25,26.724882125854492,54.38639831542969
2016-07-14,87.195556640625,72.11620330810547,6.900279521942139,115.84503173828125,8.15015697479248,43.209999084472656,26.974145889282227,54.66392135620117
2016-07-15,87.17648315429688,72.17662811279297,6.900279521942139,115.6984634399414,8.126602172851562,42.7599983215332,27.027565002441406,54.57779312133789
2016-07-18,87.17648315429688,72.35784912109375,6.8920063972473145,116.01909637451172,8.244379043579102,42.95000076293945,27.143295288085938,54.778770446777344
2016-07-19,87.195556640625,72.68576049804688,6.8920063972473145,115.9732666015625,8.173712730407715,42.369998931884766,27.045366287231445,54.69263458251953
2016-07-20,87.195556640625,72.66850280761719,6.883731365203857,116.82527923583984,8.417118072509766,41.72999954223633,27.125490188598633,54.98930358886719
2016-07-21,87.195556640625,72.77205657958984,6.883731365203857,116.04656982421875,8.393563270568848,41.790000915527344,27.06317138671875,54.78833770751953
2016-07-22,87.195556640625,73.37612915039062,6.883731365203857,116.49549102783203,8.370007514953613,41.810001373291016,27.170005798339844,55.01801681518555
2016-07-25,87.17648315429688,73.30708312988281,6.875458240509033,116.18400573730469,8.456377029418945,41.77000045776367,27.06317138671875,54.922325134277344
2016-07-26,87.17648315429688,72.97054290771484,6.850636959075928,116.21149444580078,8.479931831359863,41.7400016784668,27.170005798339844,54.90317153930664
2016-07-27,87.195556640625,72.4527587890625,6.850638389587402,116.55042266845703,8.558449745178223,41.7599983215332,27.178903579711914,54.98930358886719
2016-07-28,87.17648315429688,72.98779296875,6.858931064605713,116.8802490234375,8.61341381072998,41.75,27.21451187133789,55.228553771972656
2016-07-29,87.195556640625,73.6954116821289,6.858931064605713,117.0176773071289,8.401413917541504,42.02000045776367,27.223417282104492,55.34340286254883
2016-08-01,87.17648315429688,73.95427703857422,6.867224216461182,117.05431365966797,8.76259708404541,41.959999084472656,27.312440872192383,55.467803955078125
2016-08-02,87.195556640625,72.83248138427734,6.858931064605713,116.52295684814453,8.68407917022705,41.900001525878906,27.125490188598633,55.046730041503906
2016-08-03,87.17648315429688,72.52182006835938,6.850638389587402,116.56877899169922,8.707633972167969,42.06999969482422,27.16110610961914,55.190277099609375
2016-08-04,87.17648315429688,72.34920501708984,6.883812427520752,116.92607116699219,8.7704496383667,42.11000061035156,27.348047256469727,55.257266998291016
2016-08-05,87.17648315429688,72.44412994384766,6.908693790435791,117.91548156738281,8.903929710388184,42.22999954223633,27.659631729125977,55.60178756713867
2016-08-08,87.17648315429688,72.51318359375,6.9252824783325195,117.97046661376953,8.88037395477295,42.22999954223633,27.855484008789062,55.477378845214844
2016-08-09,87.17648315429688,72.78068542480469,6.950164318084717,118.25445556640625,8.911781311035156,42.16999816894531,27.997920989990234,55.573081970214844
2016-08-10,87.17648315429688,72.68576049804688,6.975045680999756,117.93382263183594,8.903929710388184,41.959999084472656,27.97121238708496,55.467803955078125
2016-08-11,87.17648315429688,71.99541473388672,6.975045680999756,118.50182342529297,8.896077156066895,41.810001373291016,28.175966262817383,55.716617584228516
2016-08-12,87.17648315429688,72.19387817382812,6.991632461547852,118.31859588623047,8.935336112976074,41.790000915527344,28.149263381958008,55.716617584228516
2016-08-15,87.17648315429688,72.14210510253906,7.008216857910156,118.79498291015625,8.943188667297363,42.16999816894531,28.416330337524414,55.88888931274414
2016-08-16,87.17648315429688,71.29642486572266,7.024806976318359,118.3460693359375,8.872522354125977,42.099998474121094,28.345117568969727,55.54437255859375
2016-08-17,87.17648315429688,71.50353240966797,7.016513347625732,118.54759979248047,8.888224601745605,42.119998931884766,28.318405151367188,55.60178756713867
2016-08-18,87.195556640625,71.29642486572266,7.024806976318359,118.49266815185547,8.88037395477295,42.34000015258789,28.469743728637695,55.659210205078125
2016-08-19,87.17648315429688,70.77865600585938,7.024806976318359,118.71253204345703,8.88037395477295,42.08000183105469,28.27389144897461,55.64964294433594
2016-08-22,87.17648315429688,71.14109802246094,7.008216857910156,118.43769836425781,8.88037395477295,42.209999084472656,28.069137573242188,55.66877365112305
2016-08-23,87.17648315429688,71.29642486572266,7.016513347625732,118.65756225585938,8.903929710388184,42.40999984741211,27.935604095458984,55.81233215332031
2016-08-24,87.195556640625,70.95125579833984,6.999924182891846,117.89716339111328,8.825410842895508,41.939998626708984,27.802066802978516,55.39125061035156
2016-08-25,87.17648315429688,71.21012115478516,6.991632461547852,117.74140930175781,8.833263397216797,41.86000061035156,27.855484008789062,55.29554748535156
2016-08-26,87.17648315429688,70.545654296875,6.999924182891846,117.64981079101562,8.872522354125977,41.97999954223633,27.78426170349121,55.26683807373047
2016-08-29,87.195556640625,71.21012115478516,7.0090718269348145,118.18116760253906,8.888224601745605,41.869998931884766,27.882190704345703,55.45823669433594
2016-08-30,87.195556640625,71.08931732177734,7.0090718269348145,118.05289459228516,8.848967552185059,41.72999954223633,27.855484008789062,55.276405334472656
2016-08-31,87.195556640625,71.22740173339844,6.992442607879639,117.62232208251953,8.825410842895508,41.45000076293945,27.686338424682617,55.15199661254883
2016-09-01,87.195556640625,71.10657501220703,6.96750020980835,117.64064025878906,8.848967552185059,41.27000045776367,27.659631729125977,55.257266998291016
2016-09-02,87.21461486816406,71.67610931396484,6.984127998352051,118.21781158447266,8.825410842895508,41.43000030517578,27.980117797851562,55.467803955078125
2016-09-06,87.21461486816406,72.18524932861328,7.017384052276611,118.46515655517578,8.9902982711792,41.52000045776367,28.647796630859375,55.69749450683594
2016-09-07,87.195556640625,72.59947204589844,7.050642967224121,118.3094253540039,9.006002426147461,42.029998779296875,28.6210880279541,55.7261962890625
2016-09-08,87.195556640625,71.77104187011719,7.050642967224121,118.02542114257812,8.911781311035156,42.150001525878906,28.585477828979492,55.42952346801758
2016-09-09,87.21461486816406,68.9146957397461,6.992442607879639,115.46939849853516,8.62911605834961,41.72999954223633,27.908897399902344,53.9940299987793
2016-09-12,87.17648315429688,69.75175476074219,6.950870513916016,116.8894271850586,8.809707641601562,41.63999938964844,27.94854164123535,54.866703033447266
2016-09-13,87.195556640625,68.05174255371094,6.934242248535156,115.74425506591797,8.691930770874023,41.029998779296875,27.38992691040039,54.1850700378418
2016-09-14,87.195556640625,68.25885772705078,6.900982856750488,115.99159240722656,8.746893882751465,40.97999954223633,27.416959762573242,54.33867645263672
2016-09-15,87.195556640625,68.56952667236328,6.892668724060059,117.33834075927734,8.927484512329102,41.130001068115234,27.714284896850586,54.9531135559082
2016-09-16,87.195556640625,68.50047302246094,6.884353160858154,117.05431365966797,8.903929710388184,41.439998626708984,27.552106857299805,54.76110076904297
2016-09-19,87.195556640625,69.14767456054688,6.900982856750488,116.99935150146484,8.84111499786377,41.619998931884766,27.79537010192871,54.72270202636719
2016-09-20,87.195556640625,69.03550720214844,6.9176106452941895,116.91690826416016,8.84111499786377,41.939998626708984,27.82240104675293,54.80910873413086
2016-09-21,87.195556640625,69.82940673828125,6.950870513916016,118.15367126464844,8.9902982711792,42.099998474121094,28.245864868164062,55.3851318359375
2016-09-22,87.21461486816406,71.18424224853516,7.017384052276611,118.7674789428711,9.076668739318848,42.060001373291016,28.480119705200195,55.82676315307617
2016-09-23,87.21461486816406,71.36546325683594,7.000756740570068,117.90631103515625,8.9902982711792,41.72999954223633,28.263885498046875,55.500343322753906
2016-09-26,87.21461486816406,71.4489974975586,6.975815773010254,117.08668518066406,8.896077156066895,41.709999084472656,27.903488159179688,55.068321228027344
2016-09-27,87.195556640625,70.89202880859375,6.975815773010254,117.84185791015625,9.060964584350586,41.43000030517578,28.15576171875,55.43313217163086
2016-09-28,87.195556640625,71.28364562988281,6.9941558837890625,118.46808624267578,9.08452033996582,41.689998626708984,28.30893325805664,55.60593795776367
2016-09-29,87.195556640625,70.51780700683594,6.9941558837890625,117.31694030761719,8.9902982711792,41.650001525878906,28.020618438720703,55.11631774902344
2016-09-30,87.21461486816406,70.17842102050781,6.9941558837890625,118.09971618652344,9.037408828735352,41.459999084472656,28.038639068603516,55.5195426940918
2016-10-03,87.195556640625,68.90782928466797,7.0024919509887695,117.84185791015625,9.037408828735352,41.41999816894531,28.245864868164062,55.3563346862793
2016-10-04,87.21461486816406,67.91571807861328,7.0024919509887695,117.38139343261719,9.037408828735352,41.34000015258789,28.19180679321289,55.12592315673828
2016-10-05,87.21461486816406,66.60160827636719,6.985816955566406,117.90631103515625,9.076668739318848,41.150001525878906,28.42606544494629,55.241127014160156
2016-10-06,87.21461486816406,66.71475219726562,6.985816955566406,118.0444564819336,9.037408828735352,41.060001373291016,28.40804100036621,55.241127014160156
2016-10-07,87.21461486816406,66.61900329589844,6.977479934692383,117.79582214355469,8.9902982711792,41.099998474121094,28.31794548034668,55.068321228027344
2016-10-10,87.21461486816406,67.01062774658203,6.977479934692383,118.55097198486328,9.068817138671875,41.040000915527344,28.462100982666016,55.28913116455078
2016-10-11,87.195556640625,66.34053039550781,6.9524712562561035,117.02223205566406,8.856817245483398,40.68000030517578,28.038639068603516,54.55949783325195
2016-10-12,87.21461486816406,67.23690032958984,6.944136142730713,117.25247192382812,8.848967552185059,40.59000015258789,28.056655883789062,54.665103912353516
2016-10-13,87.195556640625,67.61112976074219,6.9524712562561035,116.98539733886719,8.786151885986328,40.47999954223633,27.83141326904297,54.521095275878906
