Date,JKD,VIGRX,^RUT
2018-11-01,152.33447265625,75.179443359375,1544.97998046875
2018-11-02,150.1963348388672,74.3840560913086,1547.97998046875
2018-11-05,151.02674865722656,74.3153076171875,1547.510009765625
2018-11-06,151.95266723632812,74.83576965332031,1556.0999755859375
2018-11-07,154.89263916015625,76.74077606201172,1582.1600341796875
2018-11-08,154.7112579345703,76.48545837402344,1578.2099609375
2018-11-09,153.96673583984375,75.60167694091797,1549.489990234375
2018-11-12,150.71176147460938,73.60828399658203,1518.7900390625
2018-11-13,150.3394775390625,73.47081756591797,1514.800048828125
2018-11-14,149.0890655517578,72.99947357177734,1502.510009765625
2018-11-15,150.95994567871094,73.93234252929688,1524.1199951171875
2018-11-16,151.9144744873047,73.8537826538086,1527.530029296875
2018-11-19,150.0722198486328,71.77201080322266,1496.5400390625
2018-11-20,146.7218017578125,70.60346984863281,1469.010009765625
2018-11-21,146.7886199951172,71.05518341064453,1488.280029296875
2018-11-23,145.700439453125,70.5052719116211,1488.6800537109375
2018-11-26,146.94134521484375,71.76219177246094,1505.9599609375
2018-11-27,147.1131591796875,71.88984680175781,1492.8599853515625
2018-11-28,150.21539306640625,74.01091003417969,1530.3800048828125
2018-11-29,150.14859008789062,73.93234252929688,1525.3900146484375
2018-11-30,150.95037841796875,74.5313491821289,1533.27001953125
2018-12-03,152.5444793701172,75.72935485839844,1548.9599609375
2018-12-04,147.943603515625,72.97985076904297,1480.75
2018-12-06,147.1131591796875,73.19586944580078,1477.4100341796875
2018-12-07,144.3640594482422,71.23193359375,1448.0899658203125
2018-12-10,144.39273071289062,71.6148910522461,1443.0999755859375
2018-12-11,144.3640594482422,71.63452911376953,1440.1300048828125
2018-12-12,144.9463653564453,72.19425201416016,1455.3199462890625
2018-12-13,145.10861206054688,72.1156997680664,1432.699951171875
2018-12-14,141.8250274658203,70.64275360107422,1410.81005859375
2018-12-17,139.67221069335938,69.03234100341797,1378.1400146484375
2018-12-18,139.30735778808594,69.33673858642578,1377.1800537109375
2018-12-19,137.23330688476562,68.02090454101562,1349.22998046875
2018-12-20,134.78475952148438,66.75416564941406,1326.0
2018-12-21,132.3842315673828,64.9743423461914,1292.0899658203125
2018-12-24,128.60098266601562,63.407379150390625,1266.9200439453125
2018-12-26,134.4294891357422,67.04389953613281,1329.81005859375
2018-12-27,135.70657348632812,67.54650115966797,1331.8199462890625
2018-12-28,135.5817413330078,67.507080078125,1337.9200439453125
2018-12-31,136.8588104248047,68.09838104248047,1348.56005859375
2019-01-02,136.8012237548828,68.14766693115234,1355.9100341796875
2019-01-03,132.7202911376953,66.05838775634766,1330.8299560546875
2019-01-04,136.8588104248047,68.689697265625,1380.75
2019-01-07,137.4253387451172,69.37956237792969,1405.3699951171875
2019-01-08,138.91368103027344,70.2270736694336,1426.550048828125
2019-01-09,139.5858154296875,70.73954010009766,1438.81005859375
2019-01-10,140.3731689453125,71.12388610839844,1445.4300537109375
2019-01-11,140.20033264160156,70.94648742675781,1447.3800048828125
2019-01-14,139.47059631347656,70.4537353515625,1432.81005859375
2019-01-15,140.27719116210938,71.43925476074219,1445.219970703125
2019-01-16,140.68043518066406,71.4983901977539,1454.699951171875
2019-01-17,141.87112426757812,72.079833984375,1467.25
