Date,BIL,GSG,GVI,HYG,IYR,JKD,LQD,MDY,MUB,PIGLX,VEMAX,VGTSX,VIGRX,VISVX,VUSTX,^RUT
2016-04-06,87.15740966796875,13.550000190734863,101.74987030029297,63.831722259521484,65.84716033935547,108.87415313720703,102.21199798583984,245.0390167236328,100.18517303466797,8.051753997802734,24.852598190307617,12.465049743652344,52.800174713134766,22.157079696655273,11.323610305786133,1108.81005859375
2016-04-07,87.13835144042969,13.510000228881836,101.89530181884766,63.51865005493164,65.49053955078125,107.61104583740234,102.48649597167969,241.8420867919922,100.52581024169922,8.06048583984375,24.578426361083984,12.31529426574707,52.16067886352539,21.881500244140625,11.452387809753418,1092.7900390625
2016-04-08,87.15740966796875,13.949999809265137,101.922607421875,63.80824661254883,65.86412811279297,107.99271392822266,102.25487518310547,243.35150146484375,100.5437240600586,8.077953338623047,24.91451072692871,12.535524368286133,52.2370491027832,22.037660598754883,11.383709907531738,1097.31005859375
2016-04-11,87.13835144042969,14.0600004196167,101.90441131591797,63.89433670043945,65.77922058105469,108.0744857788086,102.24629974365234,242.91087341308594,100.52581024169922,8.086688041687012,25.17983627319336,12.570762634277344,51.99842834472656,22.046846389770508,11.375125885009766,1094.3399658203125
2016-04-12,87.13835144042969,14.430000305175781,101.74987030029297,64.27005767822266,66.22925567626953,109.14678192138672,101.84313201904297,245.61097717285156,100.48101043701172,8.069220542907715,25.515926361083984,12.746947288513184,52.43748092651367,22.322429656982422,11.297856330871582,1105.7099609375
2016-04-13,87.15740966796875,14.390000343322754,101.73165893554688,64.69271087646484,66.07640075683594,110.19181060791016,102.19485473632812,249.69850158691406,100.5437240600586,8.04301643371582,25.98467445373535,12.940749168395996,52.9528923034668,22.726627349853516,11.332199096679688,1129.9300537109375
2016-04-14,87.15740966796875,14.329999923706055,101.66802215576172,64.66925811767578,65.65186309814453,110.2917709350586,102.126220703125,248.71412658691406,100.52581024169922,8.025554656982422,25.887386322021484,12.958369255065918,52.93378829956055,22.6715087890625,11.280691146850586,1128.5899658203125
2016-04-15,87.13835144042969,14.210000038146973,101.83165740966797,64.56748962402344,66.08489990234375,110.11912536621094,102.55508422851562,249.8016357421875,100.6244125366211,8.051753997802734,25.86085319519043,12.940749168395996,52.8956184387207,22.726627349853516,11.357951164245605,1130.9200439453125
2016-04-18,87.15740966796875,14.199999809265137,101.78623962402344,64.9354248046875,66.36510467529297,110.87336730957031,102.66661071777344,250.89849853515625,100.66922760009766,8.06048583984375,25.878541946411133,13.011222839355469,53.20104217529297,22.846044540405273,11.323610305786133,1139.280029296875
2016-04-19,87.15740966796875,14.510000228881836,101.75897979736328,65.20931243896484,66.43302154541016,111.42768859863281,102.8553237915039,251.82667541503906,100.5975112915039,8.086688041687012,26.117341995239258,13.213836669921875,53.1055908203125,22.965463638305664,11.28927230834961,1140.22998046875
2016-04-20,87.15740966796875,14.829999923706055,101.64986419677734,65.33456420898438,65.4990234375,111.74574279785156,102.57227325439453,251.96730041503906,100.48995971679688,8.069220542907715,26.002361297607422,13.19621753692627,53.1055908203125,22.965463638305664,11.169081687927246,1142.2900390625
