Date,BIL,ILTB,VISVX,^RUT
2019-02-05,89.51619720458984,56.637939453125,29.864330291748047,1520.22998046875
2019-02-06,89.5357894897461,56.52540969848633,29.825632095336914,1518.02001953125
2019-02-07,89.5357894897461,56.66606903076172,29.68052101135254,1505.6300048828125
2019-02-08,89.55534362792969,56.853614807128906,29.622474670410156,1506.3900146484375
2019-02-11,89.5455551147461,56.7317008972168,29.79660987854004,1518.97998046875
2019-02-12,89.56513977050781,56.66606903076172,30.10618782043457,1538.22998046875
2019-02-13,89.56513977050781,56.534793853759766,30.231950759887695,1542.93994140625
2019-02-14,89.58470916748047,56.64731216430664,30.193254470825195,1545.1099853515625
2019-02-15,89.58470916748047,56.78797149658203,30.560874938964844,1569.25
2019-02-19,89.60427856445312,56.84423065185547,30.66728973388672,1574.469970703125
2019-02-20,89.60427856445312,56.74108123779297,30.82207679748535,1581.6600341796875
2019-02-21,89.61405944824219,56.42226028442383,30.735010147094727,1575.550048828125
2019-02-22,89.6336441040039,56.7317008972168,30.94784164428711,1590.06005859375
2019-02-25,89.6238784790039,56.675445556640625,30.851099014282227,1588.81005859375
2019-02-26,89.6336441040039,56.82548522949219,30.62859344482422,1577.47998046875
2019-02-27,89.64341735839844,56.40349197387695,30.67696189880371,1581.050048828125
2019-02-28,89.66300964355469,56.37537384033203,30.580223083496094,1575.550048828125
2019-03-01,89.67281341552734,56.07809066772461,30.793052673339844,1589.6400146484375
2019-03-04,89.66300201416016,56.20039749145508,30.64794158935547,1575.43994140625
2019-03-05,89.67281341552734,56.275657653808594,30.512500762939453,1568.280029296875
2019-03-06,89.68262481689453,56.29447555541992,30.057811737060547,1536.8199462890625
2019-03-07,89.7022476196289,56.54847717285156,29.786935806274414,1523.6300048828125
2019-03-08,89.7120361328125,56.66135787963867,29.7288875579834,1521.8800048828125
2019-03-11,89.7120361328125,56.680179595947266,30.10618782043457,1548.8800048828125
2019-03-12,89.72183227539062,57.00944900512695,30.135208129882812,1549.8299560546875
2019-03-13,89.73164367675781,56.934181213378906,30.26097297668457,1555.8800048828125
2019-03-14,89.73164367675781,56.70840072631836,30.164226531982422,1549.6400146484375
2019-03-15,89.74146270751953,57.000030517578125,30.193254470825195,1553.5400390625
2019-03-18,89.7512435913086,57.00944900512695,30.396413803100586,1563.9300537109375
2019-03-19,89.7512435913086,57.00944900512695,30.15455436706543,1554.989990234375
2019-03-20,89.7512435913086,57.43277359008789,29.854656219482422,1543.1600341796875
2019-03-21,89.78067779541016,57.58330154418945,30.193254470825195,1562.4100341796875
2019-03-22,89.78067779541016,58.18537521362305,29.32257080078125,1505.9200439453125
2019-03-25,89.78067779541016,58.44879150390625,29.37094497680664,1512.8599853515625
2019-03-26,89.79048156738281,58.42998504638672,29.68052101135254,1528.1700439453125
2019-03-27,89.80029296875,58.74983596801758,29.682462692260742,1522.22998046875
2019-03-28,89.81990051269531,58.90974807739258,29.92536163330078,1535.0999755859375
2019-03-29,89.81990051269531,58.92857360839844,29.983659744262695,1539.739990234375
2019-04-01,89.83561706542969,58.297176361083984,30.43059539794922,1556.06005859375
2019-04-02,89.82579040527344,58.44818878173828,30.30428695678711,1553.3199462890625
2019-04-03,89.83561706542969,58.155609130859375,30.420881271362305,1560.9100341796875
2019-04-04,89.86510467529297,58.259437561035156,30.654064178466797,1567.489990234375
2019-04-05,89.86510467529297,58.36324691772461,30.896963119506836,1582.56005859375
2019-04-08,89.86510467529297,58.24055099487305,30.85810089111328,1579.0
2019-04-09,89.87493133544922,58.504817962646484,30.479177474975586,1559.6800537109375
2019-04-10,89.87493133544922,58.589759826660156,30.809520721435547,1581.550048828125
2019-04-11,89.90438842773438,58.400997161865234,30.86781883239746,1579.1400146484375
2019-04-12,89.90438842773438,58.20280456542969,31.0621395111084,1584.800048828125
2019-04-15,89.91422271728516,58.35381317138672,30.91639518737793,1579.1700439453125
2019-04-16,89.91422271728516,57.88192367553711,31.003843307495117,1582.7900390625
2019-04-17,89.9338607788086,57.88192367553711,30.848386764526367,1567.5999755859375
2019-04-18,89.94367980957031,58.10842514038086,30.819236755371094,1565.75
2019-04-22,89.94367980957031,57.863040924072266,30.61520004272461,1560.0400390625
2019-04-23,89.94367980957031,58.04235076904297,31.03299331665039,1585.0899658203125
2019-04-24,89.96334075927734,58.504817962646484,31.110719680786133,1588.1300048828125
2019-04-25,89.98296356201172,58.391563415527344,30.7998046875,1575.6099853515625
2019-04-26,89.9731674194336,58.61807632446289,31.110719680786133,1589.9000244140625
2019-04-29,89.98296356201172,58.344364166259766,31.188447952270508,1598.3599853515625
2019-04-30,89.99281311035156,58.504817962646484,31.159297943115234,1591.2099609375
2019-05-01,89.99674224853516,58.70175552368164,30.896963119506836,1576.3800048828125
2019-05-02,90.00658416748047,58.41770935058594,30.906681060791016,1582.6500244140625
2019-05-03,90.01643371582031,58.644927978515625,31.392484664916992,1614.02001953125
2019-05-06,90.02627563476562,58.79643630981445,31.35361671447754,1614.97998046875
2019-05-07,90.03612518310547,58.9763298034668,30.838668823242188,1582.31005859375
2019-05-08,90.03612518310547,58.66386795043945,30.68321418762207,1574.969970703125
2019-05-09,90.04598236083984,58.83429718017578,30.61520004272461,1570.06005859375
2019-05-10,90.06564331054688,58.79643630981445,30.712364196777344,1572.989990234375
