Date,BIL,BNDX,IYR,MUB,VIGRX
2016-11-21,87.195556640625,48.99294662475586,64.13004302978516,98.50758361816406,55.039520263671875
2016-11-22,87.195556640625,49.18232727050781,65.22659301757812,98.28937530517578,55.09711837768555
2016-11-23,87.195556640625,49.07410430908203,64.86978149414062,97.94384002685547,55.09711837768555
2016-11-25,87.21461486816406,49.09214401245117,65.20046997070312,97.99840545654297,55.26033020019531
2016-11-28,87.195556640625,49.173309326171875,65.42675018310547,97.8802261352539,54.97230911254883
2016-11-29,87.195556640625,49.290531158447266,65.96630859375,97.35283660888672,55.12592315673828
2016-11-30,87.195556640625,49.173309326171875,65.13957214355469,97.01638793945312,54.684303283691406
2016-12-01,87.23562622070312,48.880775451660156,64.1126480102539,97.03373718261719,54.050662994384766
2016-12-02,87.21653747558594,49.09745788574219,64.79144287109375,97.27970123291016,54.127471923828125
2016-12-05,87.21653747558594,49.052310943603516,65.30492401123047,97.22504425048828,54.53068923950195
2016-12-06,87.23562622070312,48.89883041381836,65.7226333618164,97.79898834228516,54.69390106201172
2016-12-07,87.23562622070312,49.04328918457031,67.00193786621094,98.53691864013672,55.3563346862793
2016-12-08,87.23562622070312,48.971065521240234,67.3413314819336,98.43671417236328,55.5195426940918
2016-12-09,87.23562622070312,48.91688919067383,67.28912353515625,98.30914306640625,55.83635711669922
2016-12-12,87.21653747558594,48.79950714111328,67.70684814453125,98.11784362792969,55.65394592285156
2016-12-13,87.23562622070312,48.943965911865234,67.70684814453125,98.19074249267578,56.12437438964844
2016-12-14,87.23562622070312,48.9530029296875,66.45366668701172,98.02674102783203,55.77875518798828
2016-12-15,87.23562622070312,48.943965911865234,65.95760345458984,97.69876098632812,55.903564453125
2016-12-16,87.21653747558594,49.04328918457031,66.83658599853516,97.7625732421875,55.759552001953125
2016-12-19,87.23562622070312,49.20579528808594,67.5763168334961,97.981201171875,55.86516189575195
2016-12-20,87.21653747558594,49.17873001098633,67.69815063476562,98.01763916015625,56.066768646240234
2016-12-21,87.23562622070312,49.20579528808594,66.8650894165039,98.12696075439453,55.935630798339844
